country,city,station,date,time,day,month,year,hour,min,temperature,relative_temperature,wind,wind_dir,wind_gust,rel_humidity,dew_point,pressure,icon,description
mexico,Mexico City,LICENCIADO BENITO J,07-01-2019,13:45,7,1,2019,13,45,23,22,17,30,N/A,23,1,1026.0,,Scattered Clouds at 6100m
mexico,Mexico City,LICENCIADO BENITO J,07-01-2019,14:22,7,1,2019,14,22,22,21,19,360,N/A,23,0,1025.0,,Broken Clouds at 6100m
mexico,Mexico City,LICENCIADO BENITO J,07-01-2019,14:45,7,1,2019,14,45,23,22,19,340,N/A,23,1,1025.0,,Broken Clouds at 6100m  3-Hour Pressure Decreasing: 3.3 mb
mexico,Mexico City,LICENCIADO BENITO J,07-01-2019,15:45,7,1,2019,15,45,24,23,22,350,N/A,18,-2,1025.0,,Cloudy at 6100m
mexico,Mexico City,LICENCIADO BENITO J,07-01-2019,16:45,7,1,2019,16,45,23,22,24,10,N/A,19,-2,1025.0,,Broken Clouds at 6100m
mexico,Mexico City,LICENCIADO BENITO J,07-01-2019,17:52,7,1,2019,17,52,22,21,20,30,N/A,22,-1,1026.0,,Broken Clouds at 6100m  3-Hour Pressure Decreasing: 0.1 mb
mexico,Mexico City,LICENCIADO BENITO J,07-01-2019,18:43,7,1,2019,18,43,20,20,26,40,N/A,23,-2,1026.0,,"Scattered Clouds at 3000m, Broken Clouds at 6100m"
mexico,Mexico City,LICENCIADO BENITO J,07-01-2019,18:45,7,1,2019,18,45,20,20,26,40,N/A,23,-2,1026.0,,"Scattered Clouds at 3000m, Broken Clouds at 6100m"
mexico,Mexico City,LICENCIADO BENITO J,07-01-2019,19:40,7,1,2019,19,40,18,18,22,30,N/A,30,0,1027.0,,Broken Clouds at 6100m
mexico,Mexico City,LICENCIADO BENITO J,07-01-2019,19:45,7,1,2019,19,45,18,18,20,30,N/A,30,0,1027.0,,Broken Clouds at 6100m
mexico,Mexico City,LICENCIADO BENITO J,07-01-2019,20:45,7,1,2019,20,45,17,17,19,20,N/A,34,1,1028.0,,Broken Clouds at 6100m  3-Hour Pressure Increasing: 2 mb
mexico,Mexico City,LICENCIADO BENITO J,07-01-2019,21:50,7,1,2019,21,50,16,16,13,20,N/A,36,1,1029.0,,Scattered Clouds at 6100m
mexico,Mexico City,LICENCIADO BENITO J,07-01-2019,22:52,7,1,2019,22,52,15,15,6,290,N/A,39,1,1029.0,,Few Clouds at 6100m
mexico,Mexico City,LICENCIADO BENITO J,07-01-2019,23:54,7,1,2019,23,54,14,14,7,340,N/A,41,1,1029.0,,Few Clouds at 6100m  3-Hour Pressure Increasing: 0.9 mb
mexico,Mexico City,LICENCIADO BENITO J,08-01-2019,01:54,8,1,2019,1,54,9,8,7,70,N/A,54,0,1029.0,,Few Clouds at 6100m
mexico,Mexico City,LICENCIADO BENITO J,08-01-2019,02:56,8,1,2019,2,56,9,8,7,50,N/A,58,1,1028.0,,Few Clouds at 6100m  3-Hour Pressure Decreasing: 0.1 mb
mexico,Mexico City,LICENCIADO BENITO J,08-01-2019,03:45,8,1,2019,3,45,8,6,9,40,N/A,62,1,1029.0,,Few Clouds at 6100m
mexico,Mexico City,LICENCIADO BENITO J,08-01-2019,04:47,8,1,2019,4,47,7,7,0,Calm,N/A,57,-1,1029.0,,Clear
mexico,Mexico City,LICENCIADO BENITO J,08-01-2019,05:47,8,1,2019,5,47,7,6,7,90,N/A,57,-1,1029.0,,Clear  3-Hour Pressure Increasing: 0.7 mb
mexico,Mexico City,LICENCIADO BENITO J,08-01-2019,06:47,8,1,2019,6,47,5,3,7,60,N/A,53,-4,1029.0,,Clear
mexico,Mexico City,LICENCIADO BENITO J,08-01-2019,07:45,8,1,2019,7,45,4,1,15,70,N/A,56,-4,1030.0,,Scattered Clouds at 7600m
mexico,Mexico City,LICENCIADO BENITO J,08-01-2019,08:49,8,1,2019,8,49,7,6,7,80,N/A,49,-3,1031.0,,Scattered Clouds at 7600m
mexico,Mexico City,LICENCIADO BENITO J,08-01-2019,08:52,8,1,2019,8,52,7,6,7,90,N/A,49,-3,1031.0,,Scattered Clouds at 7600m  3-Hour Pressure Increasing: 1.7 mb
mexico,Mexico City,LICENCIADO BENITO J,08-01-2019,09:12,8,1,2019,9,12,9,8,7,90,N/A,46,-2,1031.0,,Broken Clouds at 7600m
mexico,Mexico City,LICENCIADO BENITO J,08-01-2019,09:48,8,1,2019,9,48,11,11,9,90,N/A,41,-2,1031.0,,Broken Clouds at 7600m
mexico,Mexico City,LICENCIADO BENITO J,08-01-2019,09:50,8,1,2019,9,50,11,11,4,60,N/A,44,-1,1031.0,,Broken Clouds at 7600m
mexico,Mexico City,LICENCIADO BENITO J,08-01-2019,10:23,8,1,2019,10,23,13,13,4,60,N/A,41,0,1031.0,,Scattered Clouds at 7600m
mexico,Mexico City,LICENCIADO BENITO J,08-01-2019,10:53,8,1,2019,10,53,16,16,0,Calm,N/A,34,0,1031.0,,Scattered Clouds at 7600m
mexico,Mexico City,LICENCIADO BENITO J,08-01-2019,11:47,8,1,2019,11,47,17,17,9,60,N/A,30,-1,1030.0,,Clear  3-Hour Pressure Decreasing: 0.8 mb
mexico,Mexico City,LICENCIADO BENITO J,08-01-2019,12:20,8,1,2019,12,20,19,19,9,150,N/A,26,-1,1029.0,,Clear
mexico,Mexico City,LICENCIADO BENITO J,08-01-2019,12:51,8,1,2019,12,51,19,19,6,260,N/A,22,-3,1029.0,,Clear
mexico,Mexico City,LICENCIADO BENITO J,08-01-2019,13:30,8,1,2019,13,30,21,21,6,Variable at,N/A,17,-5,1028.0,,Scattered Clouds at 7600m
mexico,Mexico City,LICENCIADO BENITO J,08-01-2019,13:45,8,1,2019,13,45,21,21,9,310,N/A,15,-7,1027.0,,Scattered Clouds at 7600m
mexico,Mexico City,LICENCIADO BENITO J,08-01-2019,15:43,8,1,2019,15,43,24,23,11,20,N/A,8,-12,1026.0,,Few Clouds at 6100m
mexico,Mexico City,LICENCIADO BENITO J,08-01-2019,15:50,8,1,2019,15,50,24,23,11,340,N/A,8,-12,1026.0,,Few Clouds at 6100m
mexico,Mexico City,LICENCIADO BENITO J,08-01-2019,17:45,8,1,2019,17,45,22,20,24,10,N/A,7,-16,1026.0,,Clear  3-Hour Pressure Decreasing: 0.2 mb
mexico,Mexico City,LICENCIADO BENITO J,08-01-2019,18:08,8,1,2019,18,8,20,20,22,360,N/A,6,-18,1026.0,,Clear
mexico,Mexico City,LICENCIADO BENITO J,08-01-2019,19:34,8,1,2019,19,34,17,17,13,350,N/A,14,-11,1028.0,,Clear
mexico,Mexico City,LICENCIADO BENITO J,08-01-2019,19:45,8,1,2019,19,45,17,17,7,350,N/A,15,-10,1028.0,,Clear
mexico,Mexico City,LICENCIADO BENITO J,08-01-2019,20:46,8,1,2019,20,46,16,16,7,310,N/A,12,-13,1029.0,,Clear  3-Hour Pressure Increasing: 2.1 mb
mexico,Mexico City,LICENCIADO BENITO J,08-01-2019,21:45,8,1,2019,21,45,15,15,7,310,N/A,13,-13,1030.0,,Clear
mexico,Mexico City,LICENCIADO BENITO J,08-01-2019,22:45,8,1,2019,22,45,14,14,7,260,N/A,12,-15,1030.0,,Clear
mexico,Mexico City,LICENCIADO BENITO J,08-01-2019,23:50,8,1,2019,23,50,13,13,13,300,N/A,19,-10,1030.0,,Clear  3-Hour Pressure Increasing: 0.8 mb
mexico,Mexico City,LICENCIADO BENITO J,09-01-2019,02:45,9,1,2019,2,45,8,7,6,100,N/A,40,-5,1030.0,,Clear
mexico,Mexico City,LICENCIADO BENITO J,09-01-2019,04:45,9,1,2019,4,45,5,3,7,90,N/A,81,2,1031.0,,Clear
mexico,Mexico City,LICENCIADO BENITO J,09-01-2019,05:48,9,1,2019,5,48,4,2,9,80,N/A,87,2,1031.0,,Broken Clouds at 300m Haze 3-Hour Pressure Increasing: 0.6 mb
mexico,Mexico City,LICENCIADO BENITO J,09-01-2019,06:46,9,1,2019,6,46,4,2,9,80,N/A,87,2,1031.0,,Cloudy at 150m Fog
mexico,Mexico City,LICENCIADO BENITO J,09-01-2019,08:18,9,1,2019,8,18,5,2,13,80,N/A,87,3,1033.0,,"Clear Haze, Haze"
mexico,Mexico City,LICENCIADO BENITO J,09-01-2019,08:47,9,1,2019,8,47,6,3,13,90,N/A,87,4,1033.0,,"Clear Haze, Haze 3-Hour Pressure Increasing: 1.7 mb"
mexico,Mexico City,LICENCIADO BENITO J,09-01-2019,09:12,9,1,2019,9,12,8,6,13,60,N/A,71,3,1033.0,,Clear
mexico,Mexico City,LICENCIADO BENITO J,09-01-2019,09:45,9,1,2019,9,45,10,9,9,80,N/A,62,3,1034.0,,Clear
mexico,Mexico City,LICENCIADO BENITO J,09-01-2019,09:46,9,1,2019,9,46,10,10,6,70,N/A,58,2,1034.0,,Clear
mexico,Mexico City,LICENCIADO BENITO J,09-01-2019,10:23,9,1,2019,10,23,12,12,7,20,N/A,51,2,1034.0,,Clear
mexico,Mexico City,LICENCIADO BENITO J,09-01-2019,11:30,9,1,2019,11,30,14,14,7,190,N/A,41,1,1033.0,,Clear
mexico,Mexico City,LICENCIADO BENITO J,09-01-2019,11:52,9,1,2019,11,52,14,14,7,330,N/A,41,1,1032.0,,Clear  3-Hour Pressure Decreasing: 0.4 mb
mexico,Mexico City,LICENCIADO BENITO J,09-01-2019,12:44,9,1,2019,12,44,16,16,7,120,N/A,36,1,1031.0,,Clear
mexico,Mexico City,LICENCIADO BENITO J,09-01-2019,12:45,9,1,2019,12,45,16,16,7,130,N/A,36,1,1031.0,,Clear
mexico,Mexico City,LICENCIADO BENITO J,09-01-2019,13:22,9,1,2019,13,22,18,18,7,160,N/A,32,1,1030.0,,Clear
mexico,Mexico City,LICENCIADO BENITO J,09-01-2019,14:46,9,1,2019,14,46,19,19,7,20,N/A,32,2,1028.0,,Clear  3-Hour Pressure Decreasing: 3.1 mb
mexico,Mexico City,LICENCIADO BENITO J,09-01-2019,15:45,9,1,2019,15,45,20,20,7,120,N/A,28,1,1028.0,,Clear
mexico,Mexico City,LICENCIADO BENITO J,09-01-2019,17:45,9,1,2019,17,45,19,19,6,140,N/A,30,1,1028.0,,Clear  3-Hour Pressure Decreasing: 0.7 mb
mexico,Mexico City,LICENCIADO BENITO J,09-01-2019,18:45,9,1,2019,18,45,18,18,9,80,N/A,34,2,1028.0,,Clear
mexico,Mexico City,LICENCIADO BENITO J,09-01-2019,19:13,9,1,2019,19,13,16,16,26,30,N/A,48,5,1029.0,,Clear
mexico,Mexico City,LICENCIADO BENITO J,09-01-2019,19:46,9,1,2019,19,46,15,15,15,30,N/A,51,5,1030.0,,Clear
mexico,Mexico City,LICENCIADO BENITO J,09-01-2019,20:22,9,1,2019,20,22,13,13,15,360,N/A,59,5,1030.0,,Clear
mexico,Mexico City,LICENCIADO BENITO J,09-01-2019,20:45,9,1,2019,20,45,13,13,13,340,N/A,59,5,1031.0,,Clear  3-Hour Pressure Increasing: 2 mb
mexico,Mexico City,LICENCIADO BENITO J,09-01-2019,22:55,9,1,2019,22,55,11,11,11,290,N/A,67,5,1032.0,,Clear
mexico,Mexico City,LICENCIADO BENITO J,09-01-2019,23:51,9,1,2019,23,51,10,9,7,320,N/A,71,5,1032.0,,Clear  3-Hour Pressure Increasing: 0.9 mb
mexico,Mexico City,LICENCIADO BENITO J,10-01-2019,04:49,10,1,2019,4,49,8,6,11,70,N/A,82,5,1031.0,,"Broken Clouds at 610m, Cloudy at 2400m"
mexico,Mexico City,LICENCIADO BENITO J,10-01-2019,05:48,10,1,2019,5,48,8,6,11,70,N/A,82,5,1031.0,,"Broken Clouds at 610m, Cloudy at 2400m  3-Hour Pressure Increasing: 0.1 mb"
mexico,Mexico City,LICENCIADO BENITO J,10-01-2019,06:53,10,1,2019,6,53,9,8,6,90,N/A,71,4,1031.0,,"Broken Clouds at 610m, Cloudy at 2400m"
mexico,Mexico City,LICENCIADO BENITO J,10-01-2019,10:19,10,1,2019,10,19,13,13,6,70,N/A,59,5,1032.0,,Scattered Clouds at 610m
mexico,Mexico City,LICENCIADO BENITO J,10-01-2019,10:50,10,1,2019,10,50,14,14,7,330,N/A,55,5,1031.0,,Clear
mexico,Mexico City,LICENCIADO BENITO J,10-01-2019,12:31,10,1,2019,12,31,17,17,13,120,N/A,45,5,1029.0,,Clear
mexico,Mexico City,LICENCIADO BENITO J,10-01-2019,12:45,10,1,2019,12,45,17,17,7,170,N/A,45,5,1029.0,,Clear
mexico,Mexico City,LICENCIADO BENITO J,10-01-2019,13:34,10,1,2019,13,34,19,19,7,70,N/A,40,5,1027.0,,Clear
mexico,Mexico City,LICENCIADO BENITO J,10-01-2019,13:49,10,1,2019,13,49,18,18,6,10,N/A,43,5,1027.0,,Clear
mexico,Mexico City,LICENCIADO BENITO J,10-01-2019,14:38,10,1,2019,14,38,20,20,7,20,N/A,35,4,1026.0,,Clear
mexico,Mexico City,LICENCIADO BENITO J,10-01-2019,14:45,10,1,2019,14,45,20,20,7,350,N/A,35,4,1026.0,,Clear  3-Hour Pressure Decreasing: 3.2 mb
mexico,Mexico City,LICENCIADO BENITO J,10-01-2019,15:45,10,1,2019,15,45,20,20,11,350,N/A,30,2,1025.0,,Scattered Clouds at 910m
mexico,Mexico City,LICENCIADO BENITO J,10-01-2019,16:45,10,1,2019,16,45,20,20,7,30,N/A,30,2,1025.0,,Scattered Clouds at 910m
mexico,Mexico City,LICENCIADO BENITO J,10-01-2019,17:45,10,1,2019,17,45,19,19,19,120,N/A,40,5,1026.0,,"Scattered Clouds at 910m, Broken Clouds at 3000m  3-Hour Pressure Decreasing: 0.8 mb"
mexico,Mexico City,LICENCIADO BENITO J,10-01-2019,18:45,10,1,2019,18,45,18,18,20,130,N/A,43,5,1026.0,,"Few Clouds at 910m, Scattered Clouds at 3000m"
mexico,Mexico City,LICENCIADO BENITO J,10-01-2019,20:45,10,1,2019,20,45,16,16,11,140,N/A,48,5,1027.0,,"Few Clouds at 910m, Broken Clouds at 3000m  3-Hour Pressure Decreasing: 1.3 mb"
mexico,Mexico City,LICENCIADO BENITO J,10-01-2019,21:45,10,1,2019,21,45,16,16,13,110,N/A,48,5,1028.0,,Scattered Clouds at 610m
mexico,Mexico City,LICENCIADO BENITO J,10-01-2019,22:45,10,1,2019,22,45,15,15,4,180,N/A,51,5,1028.0,,Scattered Clouds at 610m
mexico,Mexico City,LICENCIADO BENITO J,10-01-2019,23:48,10,1,2019,23,48,14,14,11,260,N/A,55,5,1027.0,,Scattered Clouds at 610m  3-Hour Pressure Increasing: 0.1 mb
mexico,Mexico City,LICENCIADO BENITO J,11-01-2019,02:47,11,1,2019,2,47,13,13,6,80,N/A,59,5,1027.0,,"Scattered Clouds at 610m, Broken Clouds at 6100m  3-Hour Pressure Decreasing: 0.6 mb"
mexico,Mexico City,LICENCIADO BENITO J,11-01-2019,05:46,11,1,2019,5,46,10,9,7,70,N/A,71,5,1027.0,,Few Clouds at 610m  3-Hour Pressure Increasing: 0.4 mb
mexico,Mexico City,LICENCIADO BENITO J,11-01-2019,06:47,11,1,2019,6,47,8,6,9,80,N/A,76,4,1027.0,,Clear
mexico,Mexico City,LICENCIADO BENITO J,11-01-2019,07:59,11,1,2019,7,59,10,10,4,60,N/A,67,4,1028.0,,Clear
mexico,Mexico City,LICENCIADO BENITO J,11-01-2019,08:52,11,1,2019,8,52,12,12,7,40,N/A,63,5,1028.0,,Clear  3-Hour Pressure Increasing: 1.1 mb
mexico,Mexico City,LICENCIADO BENITO J,11-01-2019,09:20,11,1,2019,9,20,14,14,7,100,N/A,55,5,1028.0,,Clear
mexico,Mexico City,LICENCIADO BENITO J,11-01-2019,09:53,11,1,2019,9,53,15,15,7,70,N/A,51,5,1028.0,,Clear
mexico,Mexico City,LICENCIADO BENITO J,11-01-2019,21:45,11,1,2019,21,45,16,16,13,60,N/A,52,6,1026.0,,"Scattered Clouds at 910m, Broken Clouds at 3000m"
mexico,Mexico City,LICENCIADO BENITO J,11-01-2019,22:46,11,1,2019,22,46,16,16,11,30,N/A,52,6,1026.0,,"Few Clouds at 910m, Broken Clouds at 3000m"
mexico,Mexico City,LICENCIADO BENITO J,11-01-2019,23:45,11,1,2019,23,45,16,16,9,10,N/A,52,6,1026.0,,"Few Clouds at 910m, Broken Clouds at 3000m, Broken Clouds at 6100m  3-Hour Pressure Decreasing: 0.1 mb"
mexico,Mexico City,LICENCIADO BENITO J,12-01-2019,02:47,12,1,2019,2,47,14,14,0,Calm,N/A,59,6,1026.0,,"Scattered Clouds at 910m, Broken Clouds at 3000m, Broken Clouds at 6100m  3-Hour Pressure Decreasing: 0.1 mb"
mexico,Mexico City,LICENCIADO BENITO J,12-01-2019,03:45,12,1,2019,3,45,13,13,7,60,N/A,59,5,1025.0,,"Scattered Clouds at 760m, Broken Clouds at 2700m"
mexico,Mexico City,LICENCIADO BENITO J,12-01-2019,04:48,12,1,2019,4,48,12,12,7,120,N/A,67,6,1025.0,,"Scattered Clouds at 760m, Broken Clouds at 2700m"
mexico,Mexico City,LICENCIADO BENITO J,12-01-2019,05:50,12,1,2019,5,50,12,12,11,80,N/A,63,5,1026.0,,"Scattered Clouds at 760m, Broken Clouds at 2700m  3-Hour Pressure Increasing: 0.3 mb"
mexico,Mexico City,LICENCIADO BENITO J,12-01-2019,06:45,12,1,2019,6,45,12,12,9,70,N/A,67,6,1026.0,,"Few Clouds at 760m, Scattered Clouds at 2700m"
mexico,Mexico City,LICENCIADO BENITO J,12-01-2019,07:54,12,1,2019,7,54,12,12,11,80,N/A,67,6,1027.0,,Broken Clouds at 910m
mexico,Mexico City,LICENCIADO BENITO J,12-01-2019,08:48,12,1,2019,8,48,12,12,7,80,N/A,72,7,1029.0,,Broken Clouds at 910m  3-Hour Pressure Increasing: 2.1 mb
mexico,Mexico City,LICENCIADO BENITO J,12-01-2019,09:48,12,1,2019,9,48,14,14,7,80,N/A,63,7,1029.0,,Broken Clouds at 910m
mexico,Mexico City,LICENCIADO BENITO J,12-01-2019,10:09,12,1,2019,10,9,16,16,0,Calm,N/A,55,7,1029.0,,"Scattered Clouds at 910m, Broken Clouds at 2700m"
mexico,Mexico City,LICENCIADO BENITO J,12-01-2019,10:45,12,1,2019,10,45,15,15,7,140,N/A,55,6,1029.0,,"Scattered Clouds at 910m, Broken Clouds at 2700m"
mexico,Mexico City,LICENCIADO BENITO J,12-01-2019,11:03,12,1,2019,11,3,17,17,7,190,N/A,49,6,1029.0,,"Scattered Clouds at 910m, Scattered Clouds at 2700m"
mexico,Mexico City,LICENCIADO BENITO J,12-01-2019,14:45,12,1,2019,14,45,21,21,7,200,N/A,33,4,1024.0,,"Broken Cumulus Clouds at 610m, Broken Clouds at 2400m  3-Hour Pressure Decreasing: 3.1 mb"
mexico,Mexico City,LICENCIADO BENITO J,12-01-2019,15:46,12,1,2019,15,46,20,20,9,80,N/A,35,4,1024.0,,"Broken Cumulus Clouds at 610m, Broken Clouds at 2400m"
mexico,Mexico City,LICENCIADO BENITO J,12-01-2019,16:45,12,1,2019,16,45,19,19,11,240,N/A,40,5,1024.0,,"Broken Cumulonimbus Clouds at 610m, Cloudy at 2400m"
mexico,Mexico City,LICENCIADO BENITO J,12-01-2019,17:48,12,1,2019,17,48,19,19,15,260,N/A,40,5,1024.0,,"Broken Cumulonimbus Clouds at 610m, Cloudy at 2400m  3-Hour Pressure Decreasing: 0.1 mb"
mexico,Mexico City,LICENCIADO BENITO J,12-01-2019,18:18,12,1,2019,18,18,18,18,19,340,N/A,52,8,1025.0,,"Broken Cumulonimbus Clouds at 610m, Cloudy at 2400m Light Rain with Thunderstorm, Rain with Thunderstorm"
mexico,Mexico City,LICENCIADO BENITO J,12-01-2019,18:27,12,1,2019,18,27,14,14,28,320,N/A,72,9,1025.0,,"Broken Cumulonimbus Clouds at 610m, Cloudy at 2400m Rain with Thunderstorm"
mexico,Mexico City,LICENCIADO BENITO J,12-01-2019,18:41,12,1,2019,18,41,13,13,22,330,N/A,82,10,1026.0,,"Broken Cumulonimbus Clouds at 610m, Cloudy at 2400m Rain with Thunderstorm"
mexico,Mexico City,LICENCIADO BENITO J,12-01-2019,18:47,12,1,2019,18,47,12,12,22,340,N/A,88,10,1026.0,,"Broken Cumulonimbus Clouds at 610m, Cloudy at 2400m Rain with Thunderstorm 6-Hour Precipitation Amount:: 85.1 mm"
mexico,Mexico City,LICENCIADO BENITO J,12-01-2019,19:31,12,1,2019,19,31,13,13,20,350,N/A,82,10,1027.0,,"Broken Cumulonimbus Clouds at 610m, Cloudy at 2400m Light Rain"
mexico,Mexico City,LICENCIADO BENITO J,12-01-2019,19:42,12,1,2019,19,42,13,13,11,350,N/A,82,10,1027.0,,"Broken Cumulonimbus Clouds at 610m, Cloudy at 2400m"
mexico,Mexico City,LICENCIADO BENITO J,12-01-2019,19:45,12,1,2019,19,45,13,13,13,360,N/A,82,10,1027.0,,"Broken Cumulonimbus Clouds at 610m, Cloudy at 2400m  6-Hour Precipitation Amount:: 47.0 mm"
mexico,Mexico City,LICENCIADO BENITO J,12-01-2019,20:47,12,1,2019,20,47,12,12,9,10,N/A,82,9,1028.0,,"Broken Cumulonimbus Clouds at 610m, Cloudy at 2400m  3-Hour Pressure Decreasing: 3 mb"
mexico,Mexico City,LICENCIADO BENITO J,12-01-2019,21:22,12,1,2019,21,22,12,12,9,40,N/A,88,10,1029.0,,"Broken Cumulonimbus Clouds at 610m, Cloudy at 2400m Rain"
mexico,Mexico City,LICENCIADO BENITO J,12-01-2019,21:40,12,1,2019,21,40,12,12,7,40,N/A,88,10,1029.0,,"Broken Cumulonimbus Clouds at 610m, Cloudy at 2400m Light Rain"
mexico,Mexico City,LICENCIADO BENITO J,12-01-2019,21:46,12,1,2019,21,46,12,12,7,40,N/A,88,10,1029.0,,"Broken Cumulonimbus Clouds at 610m, Cloudy at 2400m Light Rain 6-Hour Precipitation Amount:: 39.4 mm"
mexico,Mexico City,LICENCIADO BENITO J,12-01-2019,22:45,12,1,2019,22,45,12,12,15,50,N/A,88,10,1029.0,,"Broken Clouds at 610m, Cloudy at 2400m Light Rain 6-Hour Precipitation Amount:: 26.7 mm"
mexico,Mexico City,LICENCIADO BENITO J,12-01-2019,23:49,12,1,2019,23,49,12,12,13,50,N/A,82,9,1029.0,,"Broken Clouds at 610m, Cloudy at 2400m Light Rain 6-Hour Precipitation Amount:: 3.8 mm, 3-Hour Pressure Increasing: 0.5 mb"
mexico,Mexico City,LICENCIADO BENITO J,13-01-2019,00:04,13,1,2019,0,4,12,12,15,30,N/A,82,9,1028.0,,"Broken Clouds at 610m, Cloudy at 2400m"
mexico,Mexico City,LICENCIADO BENITO J,13-01-2019,01:18,13,1,2019,1,18,12,12,11,20,N/A,82,9,1028.0,,"Broken Clouds at 610m, Cloudy at 2400m Light Rain"
mexico,Mexico City,LICENCIADO BENITO J,13-01-2019,02:43,13,1,2019,2,43,12,12,7,360,N/A,82,9,1028.0,,"Broken Clouds at 610m, Cloudy at 2400m"
mexico,Mexico City,LICENCIADO BENITO J,13-01-2019,02:47,13,1,2019,2,47,12,12,7,360,N/A,82,9,1028.0,,"Broken Clouds at 610m, Cloudy at 2400m  6-Hour Precipitation Amount:: 3.8 mm, 3-Hour Pressure Decreasing: 0.5 mb"
mexico,Mexico City,LICENCIADO BENITO J,13-01-2019,03:45,13,1,2019,3,45,12,12,0,Calm,N/A,77,8,1028.0,,"Broken Clouds at 460m, Cloudy at 2400m"
mexico,Mexico City,LICENCIADO BENITO J,13-01-2019,05:48,13,1,2019,5,48,12,12,9,280,N/A,77,8,1028.0,,"Broken Clouds at 460m, Cloudy at 2400m"
mexico,Mexico City,LICENCIADO BENITO J,13-01-2019,06:50,13,1,2019,6,50,12,12,7,300,N/A,77,8,1029.0,,"Broken Clouds at 460m, Cloudy at 2400m"
mexico,Mexico City,LICENCIADO BENITO J,13-01-2019,08:45,13,1,2019,8,45,13,13,0,Calm,N/A,72,8,1030.0,,"Scattered Clouds at 460m, Broken Clouds at 610m, Broken Clouds at 2400m  3-Hour Pressure Increasing: 1.2 mb"
mexico,Mexico City,LICENCIADO BENITO J,13-01-2019,09:46,13,1,2019,9,46,13,13,0,Calm,N/A,72,8,1030.0,,"Scattered Clouds at 460m, Broken Clouds at 610m, Cloudy at 2400m"
mexico,Mexico City,LICENCIADO BENITO J,13-01-2019,10:46,13,1,2019,10,46,14,14,6,350,N/A,67,8,1030.0,,"Broken Clouds at 610m, Cloudy at 2400m"
mexico,Mexico City,LICENCIADO BENITO J,13-01-2019,11:28,13,1,2019,11,28,16,16,11,360,N/A,63,9,1030.0,,"Broken Clouds at 610m, Broken Clouds at 2400m"
mexico,Mexico City,LICENCIADO BENITO J,13-01-2019,11:46,13,1,2019,11,46,16,16,7,330,N/A,55,7,1030.0,,"Broken Clouds at 610m, Broken Clouds at 2400m  3-Hour Pressure Increasing: 0.1 mb"
mexico,Mexico City,LICENCIADO BENITO J,13-01-2019,12:46,13,1,2019,12,46,17,17,0,Calm,N/A,52,7,1029.0,,"Broken Clouds at 610m, Broken Clouds at 2400m"
mexico,Mexico City,LICENCIADO BENITO J,13-01-2019,14:46,13,1,2019,14,46,18,18,0,Calm,N/A,46,6,1026.0,,Broken Cumulus Clouds at 610m  3-Hour Pressure Decreasing: 2.6 mb
mexico,Mexico City,LICENCIADO BENITO J,13-01-2019,15:45,13,1,2019,15,45,18,18,9,290,N/A,43,5,1026.0,,"Scattered Cumulus Clouds at 610m, Broken Clouds at 2400m, Broken Clouds at 6100m"
mexico,Mexico City,LICENCIADO BENITO J,13-01-2019,16:50,13,1,2019,16,50,18,18,9,20,N/A,46,6,1026.0,,"Scattered Cumulus Clouds at 610m, Broken Clouds at 2400m, Broken Clouds at 6100m"
mexico,Mexico City,LICENCIADO BENITO J,13-01-2019,17:46,13,1,2019,17,46,17,17,13,20,N/A,52,7,1026.0,,"Scattered Cumulonimbus Clouds at 610m, Broken Clouds at 2400m, Broken Clouds at 6100m  3-Hour Pressure Decreasing: 0.2 mb"
mexico,Mexico City,LICENCIADO BENITO J,13-01-2019,17:47,13,1,2019,17,47,19,19,13,10,N/A,37,4,1026.0,,"Scattered Clouds at 610m, Broken Clouds at 2400m, Broken Clouds at 6100m  3-Hour Pressure Decreasing: 1.4 mb"
mexico,Mexico City,LICENCIADO BENITO J,13-01-2019,18:55,13,1,2019,18,55,14,14,17,110,N/A,67,8,1027.0,,"Broken Cumulonimbus Clouds at 610m, Cloudy at 2400m Light Rain"
mexico,Mexico City,LICENCIADO BENITO J,13-01-2019,19:17,13,1,2019,19,17,12,12,9,80,N/A,82,9,1028.0,,"Broken Cumulonimbus Clouds at 610m, Cloudy at 2400m Rain, Light Rain"
mexico,Mexico City,LICENCIADO BENITO J,13-01-2019,19:46,13,1,2019,19,46,12,12,11,350,N/A,82,9,1028.0,,"Broken Cumulonimbus Clouds at 610m, Cloudy at 2400m Light Rain 6-Hour Precipitation Amount:: 67.3 mm"
mexico,Mexico City,LICENCIADO BENITO J,13-01-2019,20:51,13,1,2019,20,51,13,13,11,60,N/A,72,8,1029.0,,"Broken Cumulonimbus Clouds at 610m, Cloudy at 2400m Light Rain 6-Hour Precipitation Amount:: 26.7 mm, 3-Hour Pressure Increasing: 2.2 mb"
mexico,Mexico City,LICENCIADO BENITO J,13-01-2019,21:38,13,1,2019,21,38,13,13,7,10,N/A,67,7,1030.0,,"Broken Cumulonimbus Clouds at 610m, Cloudy at 2400m"
mexico,Mexico City,LICENCIADO BENITO J,13-01-2019,23:56,13,1,2019,23,56,12,12,11,280,N/A,72,7,1030.0,,"Broken Clouds at 610m, Cloudy at 2400m  3-Hour Pressure Increasing: 0.9 mb"
