file_name,wing,genotype_1,genotype_2,sex,ind_name,side,left/right,av_0.50301_pca_score,av_0.22066_pca_score,av_0.072128_pca_score,av_0.041431_pca_score,av_0.031946_pca_score,av_0.024948_pca_score,av_0.018308_pca_score,av_0.015293_pca_score,av_0.011828_pca_score,av_0.010721_pca_score,av_0.0070774_pca_score,av_0.0049404_pca_score,av_0.0043809_pca_score,av_0.0040939_pca_score,av_0.0032058_pca_score,av_0.0029431_pca_score,av_0.0024919_pca_score,av_0.0021771_pca_score,av_0.0018749_pca_score,av_0.0017083_pca_score,av_0.0015689_pca_score,av_0.0011976_pca_score,av_0.0010609_pca_score,av_0.00093322_pca_score,av_0.00086645_pca_score,av_0.00074226_pca_score,av_0.00067982_pca_score,av_0.00062963_pca_score,av_0.00057423_pca_score,av_0.00051661_pca_score,av_0.00045574_pca_score,av_0.00040186_pca_score,av_0.0003605_pca_score,av_0.00034049_pca_score,av_0.00033056_pca_score,av_0.00029424_pca_score,av_0.00027587_pca_score,av_0.00026038_pca_score,av_0.00023667_pca_score,av_0.00021082_pca_score,av_0.00020138_pca_score,av_0.00019121_pca_score,av_0.00017982_pca_score,av_0.0001705_pca_score,av_0.00015312_pca_score,av_0.00014506_pca_score,av_0.00013853_pca_score,av_0.0001267_pca_score,av_0.00011834_pca_score,av_0.00011592_pca_score,av_9.9671e-05_pca_score,av_9.3405e-05_pca_score,av_8.8918e-05_pca_score,av_8.5699e-05_pca_score,av_8.2197e-05_pca_score,av_7.4753e-05_pca_score,av_7.223e-05_pca_score,av_6.6939e-05_pca_score,av_6.3306e-05_pca_score,av_5.9128e-05_pca_score,av_5.2487e-05_pca_score,av_5.062e-05_pca_score,av_4.7221e-05_pca_score,av_4.2106e-05_pca_score,av_3.9539e-05_pca_score,av_3.6455e-05_pca_score,av_3.5619e-05_pca_score,av_3.3736e-05_pca_score,av_2.9917e-05_pca_score,av_2.9218e-05_pca_score,av_2.6194e-05_pca_score,av_2.3741e-05_pca_score,av_2.2604e-05_pca_score,av_1.9289e-05_pca_score,av_1.7345e-05_pca_score,av_1.5363e-05_pca_score,av_1.3639e-05_pca_score,av_1.1901e-05_pca_score,av_1.0412e-05_pca_score,av_9.0175e-06_pca_score
MJ97.0037-v_Ant_d.tif,Ant,marsaeus,phasiana,m,MJ97.0037,v,d,-6.1841,-7.4755,2.3354,-0.72513,3.2313,0.34143,-0.52999,3.5028,3.2306,0.93695,0.41287,-2.1103,-0.056037,-0.76123,0.4753,-0.63913,-0.24664,-0.22708,1.4305,-0.74618,-0.52073,-0.53723,0.059486,-0.087228,0.14321,0.19031,-0.30457,0.18464,0.39867,0.31471,-0.70808,0.2623,0.2643,-0.47319,0.46697,0.35833,-0.88461,0.28828,-0.32558,0.043016,-0.12775,-0.068003,-0.0028316,0.22698,0.11715,0.24682,0.15478,0.19169,0.22263,0.10622,0.073911,0.2058,-0.072884,-0.08021,0.10012,0.25072,0.059346,-0.072932,0.10391,-0.15154,-0.060926,-0.03617,-0.02335,0.069343,-0.07565,-0.034014,0.036022,0.059287,0.049508,-0.052497,0.051403,0.031338,0.0079417,-0.034723,-0.012042,-0.038202,-0.033731,0.005519,0.00071743,-0.01986
MJ97.0040-v_Ant_d.tif,Ant,numata,aurora,m,MJ97.0040,v,d,-13.7862,0.93498,0.52259,-1.0724,-0.47228,-1.642,-0.40753,1.2992,0.66629,-1.7779,-1.731,-0.054175,-1.0854,-0.064493,-0.16085,-0.93883,0.15348,0.57821,0.7237,0.69842,-0.51952,0.54006,0.23644,0.21407,0.54458,0.32981,-0.055326,-0.4156,-0.081173,0.14626,-0.17346,-0.24405,0.1442,-0.1678,0.28089,0.33551,0.11102,-0.1754,0.023562,-0.0098955,0.18456,-0.030889,-0.021827,0.22388,0.018577,0.23498,0.099436,-0.19089,-0.05333,-0.049784,0.089579,0.10545,0.072006,0.020135,-0.15101,0.036806,0.11494,0.076699,-0.17182,0.11946,-0.14828,0.048883,0.16111,-0.14936,-0.11696,-0.034792,0.01803,-0.071897,0.075364,-0.048656,0.050555,-0.051092,-0.13784,-0.021039,0.013595,0.023647,-0.0064533,-0.037103,-0.017596,0.043461
MJ97.0041-v_Ant_g.tif,Ant,numata,aurora,f,MJ97.0041,v,g,-11.4386,-3.5893,3.9438,0.89317,1.8217,-0.72266,-0.030496,-1.929,-0.43369,0.2569,0.27068,0.093754,-0.73559,-0.51478,-0.099434,0.50266,-0.96491,-0.21276,-0.39028,-0.90999,-0.2459,0.054971,0.31273,-0.23187,-0.11025,-0.12669,-0.0035798,-0.28448,-0.16471,-0.066811,0.17892,0.079973,0.10908,0.077357,0.087447,-0.55725,0.16034,-0.06417,0.095556,-0.048508,-0.20933,0.15539,0.086174,0.097951,-0.051809,0.35171,-0.089768,0.095508,0.070446,-0.027283,-0.1865,0.0039762,0.044565,-0.0042081,0.028621,0.083537,-0.13064,0.056596,-0.026911,0.019337,-0.0065758,-0.014786,0.032621,-0.086535,-0.037445,0.02321,0.051423,0.050872,-0.083457,0.047988,0.007489,-0.026865,0.073952,-0.016738,0.036074,-0.0033786,-0.022637,0.01391,-0.0015424,0.025782
MJ97.0044-v_Ant_g.tif,Ant,numata,aurora,m,MJ97.0044,v,g,-13.6572,1.3289,2.2785,-0.031285,0.18497,1.4824,1.3196,0.36691,1.3394,-0.51902,0.358,0.20907,0.54877,-1.1005,-0.32203,-0.28818,-0.6702,-0.17409,-0.30288,-0.11084,-0.061582,0.18521,-0.15833,0.2388,0.17461,0.20365,-0.45106,-0.084384,0.32837,-0.2125,-0.085106,0.20978,0.038154,-0.083794,0.13422,-0.1842,0.21944,-0.078281,0.18685,0.05369,0.20432,0.2077,0.0047817,-0.1036,0.0032171,-0.12911,-0.20058,-0.13157,-0.01336,-0.031156,-0.01668,0.0028685,0.015235,-0.047867,0.1334,-0.003745,0.024611,-0.16834,0.15165,-0.0014728,0.021793,-0.018759,0.049072,0.072046,-0.028917,0.022694,-0.038426,0.052028,-0.075655,-0.079551,0.050094,-0.07911,-0.018112,0.010791,-0.010511,-0.035712,0.059392,-0.027442,-0.043039,-0.010479
MJ97.0045-v_Ant_g.tif,Ant,numata,aurora,f,MJ97.0045,v,g,-0.30923,3.3369,2.1199,-3.6641,3.9024,-0.30986,0.5365,-2.0587,-0.6739,0.029476,1.3834,0.25344,1.0723,-0.034758,-0.88129,0.68574,0.39118,-0.29714,-0.45459,0.23852,-0.6709,0.43944,0.055193,-0.17566,-0.23156,-0.18688,0.0067569,0.21972,-0.21482,0.057985,-0.13266,0.00961,0.31315,0.18534,-0.19805,0.067528,0.043029,-0.1261,-0.21246,0.054858,-0.12795,-0.012665,0.26019,-0.13596,0.13715,-0.043869,-0.10363,-0.08118,0.019528,-0.069606,-0.14631,-0.030734,-0.013671,-0.081314,-0.23202,0.077176,-0.0090946,-0.0088606,-0.019018,0.01906,-0.12915,0.1008,0.075564,-0.077976,-0.035721,-0.092565,-0.093926,-0.07036,0.073248,0.037711,0.077683,0.006985,-0.042131,-0.012991,0.074904,-0.050888,-0.0096217,-0.074047,-0.011582,-0.096159
MJ97.0046-v_Ant_g.tif,Ant,numata,aurora,f,MJ97.0046,v,g,2.0318,3.254,2.2325,2.4639,0.17856,-1.15,1.7918,-1.0555,1.0646,1.218,0.070863,-0.97291,0.40601,0.024907,-0.98534,-0.43657,0.31997,0.78044,-0.26065,-0.69444,-0.33018,-0.14428,-0.38869,-0.31813,0.58043,-0.19373,-0.31606,-0.34482,-0.2261,0.40392,0.13524,-0.47938,-0.10947,0.0047087,-0.15646,-0.058739,-0.17304,0.25395,-0.31634,0.31452,0.28984,0.33055,0.06435,0.080908,-0.002024,0.32528,0.063157,-0.098211,-0.030709,-0.12913,0.003438,-0.045411,0.056325,0.0019462,-0.06498,-0.033556,-0.014062,-0.010439,0.19628,0.11747,0.055601,0.070065,-0.10488,-0.059955,0.043154,-0.079841,0.026679,0.044215,0.01597,-0.049485,-0.03259,-0.091701,-0.017808,0.056988,0.041855,-0.0047314,-0.068006,0.010411,-0.038994,0.019591
MJ97.0050-v_Ant_g.tif,Ant,numata,tarapotensis,f,MJ97.0050,v,g,-0.42772,1.2432,0.63952,-4.9795,-1.7959,-0.56533,-0.073377,0.85877,-3.5993,0.31662,0.68572,-0.52672,-0.28907,0.13431,-0.32453,-0.67222,0.46234,0.17178,-0.32179,0.35085,-0.29117,-0.25296,-0.087386,-0.19866,0.092937,-0.15292,-0.74182,-0.046112,-0.42233,-0.19615,-0.29127,-0.26731,-0.26074,-0.18471,-0.061364,0.10333,-0.038338,0.0075271,0.17985,-0.040295,0.1231,-0.080364,0.073301,0.10833,0.17631,-0.07318,-0.16933,0.13624,0.066994,-0.033986,-0.09841,-0.18441,0.06476,0.028124,-0.11347,-0.05051,0.0055656,0.095648,-0.15961,0.047515,0.1121,-0.028367,0.019196,0.12496,0.023108,-0.020497,-0.051438,0.01694,0.047986,-0.026646,0.016496,0.071806,-0.06291,0.09464,0.0229,-0.015275,-0.0072126,-0.03201,-0.0037714,-0.036468
MJ97.0053-v_Ant_g.tif,Ant,numata,tarapotensis,m,MJ97.0053,v,g,-3.2026,4.7558,-0.51933,0.3866,-1.4933,0.59433,1.2877,0.58811,0.37566,0.52157,0.10308,-0.68828,0.41764,0.87884,-0.10338,0.70579,-0.069943,0.092688,0.14635,-0.024858,-0.45201,-0.20416,-0.010993,-0.035506,0.18036,0.11539,0.075674,0.024861,0.14819,-0.071136,-0.16371,-0.2951,-0.047063,-0.22397,-0.26267,-0.25445,-0.022253,0.0053287,0.011833,-0.041526,0.04023,-0.075618,-0.0097023,0.085696,-0.23579,-0.14036,-0.13121,-0.056494,-0.045012,0.049863,-0.0085363,-0.046247,0.064134,0.14895,0.040348,0.15869,-0.020384,0.10481,-0.18416,-0.033892,0.016383,0.13222,0.026677,-0.015699,-0.0076168,-0.023887,0.048591,0.062663,-0.018542,-0.0021833,0.014076,-0.087547,-0.043644,-0.007064,-0.017677,-0.059537,0.019969,-0.041582,-0.022425,-0.025352
MJ97.0056-v_Ant_g.tif,Ant,numata,tarapotensis,m,MJ97.0056,v,g,-3.4482,4.4969,0.76673,0.49777,-0.70877,-1.0727,3.1951,0.49788,0.28589,-1.568,-0.70283,-0.24193,-0.52908,0.63021,0.24172,0.22227,0.50578,0.44889,-0.31681,0.0044695,-0.40457,0.11994,0.11478,-0.070683,-0.15699,-0.16665,0.1188,0.002717,0.085224,0.20718,0.035336,0.11351,0.26891,0.16207,0.2449,0.13694,0.064637,0.2384,-0.10206,-0.092639,-0.28234,-0.11496,-0.095078,-0.034865,-0.038021,0.17359,0.028001,0.071988,-0.086761,-0.12122,0.019827,0.011175,-0.0093616,0.026733,0.10635,0.042289,-0.056434,0.047425,0.028018,0.081507,-0.0066673,-0.10052,-0.074683,-0.10171,0.03512,-0.10217,-0.040024,0.0014657,0.015128,0.013572,-0.04844,0.00054744,-0.07117,0.058821,0.027405,0.0051096,-0.045899,-0.0093763,-0.014855,0.019888
MJ97.0068-v_Ant_g.tif,Ant,numata,bicoloratus,m,MJ97.0068,v,g,-4.6398,0.37633,2.5018,-1.682,0.14158,-0.84429,1.8208,0.67467,1.1313,-0.28927,0.24406,0.2012,-0.49937,0.32217,-0.81701,1.1966,0.43658,0.35134,-0.34149,-0.39421,0.4582,-0.20814,0.078605,-0.07166,0.26523,-0.47451,0.29822,-0.081446,0.29063,-0.022192,-0.17058,0.22688,0.094044,-0.092046,-0.044091,0.12205,0.063877,0.070144,-0.080827,-0.068442,0.086815,-0.10797,-0.04702,0.15846,-0.15998,-0.048119,0.12887,-0.17784,0.096253,-0.022602,-0.032184,-0.08506,0.13923,-0.019988,0.036082,0.021542,0.081486,-0.046092,-0.078562,-0.0025767,0.0012105,-0.061388,-0.059788,-0.13196,-0.065479,-0.053756,0.060749,-0.097128,-0.032098,-0.0010594,-0.10808,0.00016049,0.0083646,0.054951,-0.010096,-0.012352,-0.029081,0.07143,0.0018433,-0.0047685
MJ97.0069-v_Ant_d.tif,Ant,numata,tarapotensis,m,MJ97.0069,v,d,-14.8374,-4.6295,3.3593,1.8642,2.0175,3.1404,-1.115,0.44306,2.7447,0.53433,0.16023,-0.63413,1.1727,0.31601,-0.21202,-0.1607,0.47932,-0.16972,0.35782,0.56774,0.28752,-0.25019,-0.24772,-0.2418,0.19303,-0.07722,0.039221,-0.43069,0.48148,0.52692,-0.14779,-0.11558,0.26376,0.14312,-0.032608,-0.080208,-0.06185,0.17963,0.33778,-0.16405,-0.23238,-0.24741,0.35193,-0.085243,-0.036306,0.1492,0.073318,-0.15638,0.096079,-0.34327,0.0417,-0.050072,-0.035645,0.091657,-0.091233,0.026938,0.082518,0.12368,-0.053846,-0.010545,-0.085318,-0.0085792,0.19165,0.037195,0.018114,0.091483,-0.0068087,-0.040182,0.074043,-0.047708,0.044833,-0.043987,0.051855,-0.069455,-0.052556,0.061683,0.046484,-0.010127,0.042149,-0.048644
MJ97.0070-v_Ant_d.tif,Ant,menophilus,hicetas,f,MJ97.0070,v,d,2.6834,-7.9312,1.5554,-1.6628,-2.622,0.77124,-1.2215,-0.056762,-0.76655,0.60613,-0.041,-0.32057,0.18242,-0.23525,-0.43181,-1.5036,0.12476,-0.34762,-0.045638,-0.38497,0.92875,0.22272,0.23729,-0.1294,-0.022679,-0.44076,-0.036015,0.003284,0.27652,-0.056706,-0.11789,-0.1473,-0.12569,0.018963,-0.34622,-0.14632,-0.12526,-0.027153,-0.0037852,-0.10908,0.048921,0.17399,-0.065759,0.31608,-0.15795,0.19686,0.13487,-0.11624,-0.16622,0.16012,-0.089157,0.027566,-0.16336,0.18098,-0.11016,0.023586,0.02113,0.10622,-0.00099912,-0.21051,0.09283,0.035488,0.18628,0.040701,0.084625,0.015447,-0.024834,-0.039145,0.011985,0.043726,0.036159,-0.10038,-0.055983,0.033674,0.0053509,0.032982,0.051242,-0.041483,-0.065497,-0.026279
MJ97.0071-v_Ant_d.tif,Ant,numata,tarapotensis,f,MJ97.0071,v,d,2.5468,-2.242,2.6774,1.2691,-1.0346,0.96647,-0.29409,-0.19862,-0.83962,-1.2665,-0.454,-0.80505,-0.56668,0.17798,0.54859,-0.09163,0.47318,0.062392,0.30162,-0.52608,-0.094967,0.22104,-0.27905,-0.25657,0.41041,-0.16626,0.34921,-0.48567,0.081024,-0.18087,0.060187,0.0036474,-0.1673,0.027426,-0.11141,0.25528,0.05156,0.12627,0.20912,0.085556,-0.25306,-0.1944,0.24405,0.019431,-0.033372,0.018826,-0.1121,-0.031447,0.062781,-0.012762,-0.1447,0.095694,-0.0064984,-0.024565,0.17224,0.070604,-0.036615,-0.049314,0.015738,-0.025927,0.033186,0.024271,-0.04469,0.061342,-0.012762,-0.11931,0.045294,0.018398,0.040163,-0.079661,0.0039478,0.0085679,-0.035585,0.0044782,0.011398,-0.002754,-0.038789,0.032142,-0.017421,-0.035026
MJ97.0074-v_Ant_d.tif,Ant,marsaeus,mothone,f,MJ97.0074,v,d,7.4674,-5.0859,3.9202,2.2503,-1.5794,0.14011,-0.44236,-0.43332,1.5311,0.35615,0.22038,-0.81381,0.074467,0.54733,-0.10529,0.74437,-0.54481,0.64445,0.33138,0.25637,0.43242,0.21622,-0.57816,-0.08589,-0.2098,-0.085737,0.12231,0.019511,-0.24328,-0.44725,-0.3253,-0.048508,-0.12171,-0.059328,0.11272,0.010028,0.021929,-0.27227,0.074118,-0.014582,0.092408,0.035646,-0.086031,-0.15895,0.13377,-0.031532,0.16435,0.077546,-0.12866,0.15317,-0.12538,0.080807,0.06931,-0.067339,-0.021755,-0.11701,0.0034507,-0.081406,-0.026434,0.069457,0.012914,0.033055,-0.070038,-0.018727,0.040892,-0.049997,-0.08419,-0.075159,-0.013092,-0.0082477,-0.072396,0.026572,0.024347,0.025277,0.0011532,0.033845,0.011072,0.0010639,0.010277,-0.018978
MJ97.0075-v_Ant_g.tif,Ant,numata,tarapotensis,m,MJ97.0075,v,g,-1.8199,-0.62471,1.7518,-1.9243,-3.7796,0.56062,-0.13613,0.7173,-0.47485,0.92757,1.1791,0.23268,-0.12517,-0.51626,0.074291,0.39332,0.70709,-0.25979,-0.041689,-0.12006,0.57721,0.18931,0.0091326,0.30955,0.41147,-0.16765,-0.16287,0.076219,0.1431,-0.15221,0.046701,-0.30344,-0.28624,0.13047,0.1902,-0.13429,-0.13688,0.14152,-0.081404,0.026932,0.0051704,0.08051,0.067753,0.024773,0.056409,-0.11551,-0.084143,-0.037443,0.091005,-0.001465,-0.0111,-0.028082,0.056565,0.076274,0.12471,-0.17607,-0.059005,-0.14635,0.076471,-0.0070548,-0.041347,-0.040096,0.025592,0.032347,-0.016602,-0.093287,0.0584,-0.030674,-0.0019807,-0.14596,0.045616,-0.025684,-0.0018218,-0.022264,0.0032372,-0.011015,-0.014096,-0.030133,0.0036022,0.021042
MJ97.0076-v_Ant_g.tif,Ant,numata,tarapotensis,m,MJ97.0076,v,g,-3.3902,3.824,-0.46943,-1.331,-2.9274,0.89313,-0.54861,0.64919,0.48137,0.99157,0.26276,-1.0141,1.7225,0.29987,0.17454,0.02331,-0.11771,0.095416,-0.39152,-0.019786,0.12871,-0.12014,0.20598,0.020355,-0.19486,0.16539,0.13918,0.38276,0.078393,0.26631,-0.17458,-0.065772,-0.26109,0.077078,0.18566,-0.013952,-0.00061996,-0.10729,-0.14296,0.093906,0.050544,0.0568,0.0028417,0.06233,0.1715,-0.038727,0.036921,0.13642,0.1789,-0.28536,-7.3326e-05,-0.059451,-0.056977,0.05207,-0.10575,-0.19021,0.011047,-0.011538,0.019784,-0.068058,-0.054782,0.030124,-0.080584,-0.025913,0.045998,-0.023541,0.17854,0.028398,-0.044459,0.0068746,-0.079725,0.021392,-0.038172,-0.078437,-0.0060752,-0.077071,-0.087161,0.066366,0.023173,0.015397
MJ97.0077-v_Ant_g.tif,Ant,menophilus,sspn,f,MJ97.0077,v,g,6.043,-4.4463,0.39546,-2.4126,-2.0921,-1.5491,-0.30075,1.1842,1.2023,0.72635,0.57701,0.15401,1.2749,1.176,-0.45831,-0.4624,0.47965,0.72093,-0.22636,0.57128,-0.21533,-0.017054,0.00029068,-0.072676,-0.62272,0.014278,-0.3053,0.13858,-0.05583,0.10645,0.067451,0.076386,-0.013972,-0.013678,-0.068613,-0.1225,-0.10128,-0.031856,0.22983,0.25964,0.03963,0.16303,0.2168,-0.076547,0.04937,0.13002,0.070252,-0.12396,0.020775,0.045295,-0.1653,-0.06963,-0.13621,0.016964,0.091009,0.091395,0.0044289,0.054021,0.11822,-0.091423,-0.15009,-0.046005,-0.089391,0.058595,-0.043114,0.05032,0.038845,-0.091406,0.04675,0.0025839,-0.042564,-0.063949,0.016063,0.047354,0.03886,0.089311,0.046284,0.0029515,0.024774,-0.023772
MJ97.0078-v_Ant_d.tif,Ant,menophilus,sspn,m,MJ97.0078,v,d,-2.121,0.46712,-1.5942,1.7042,1.3656,-0.11901,0.77026,1.3212,-0.60651,0.6046,-0.26704,0.63117,0.15144,-0.028077,0.091362,0.11919,0.72089,0.10345,0.14303,-0.19936,-0.026355,-0.25534,0.39663,0.66726,0.2142,-0.039975,0.1232,0.14362,0.29175,-0.18668,0.13561,0.0084282,0.38106,0.1469,0.16195,-0.10266,-0.09247,0.22066,-0.032998,-0.013441,-0.13245,0.091197,0.078728,-0.035413,0.178,0.072294,-0.096678,-0.005215,-0.11192,-0.095954,0.13886,-0.13987,-0.16262,0.014707,-0.06044,0.090591,0.10125,-0.12542,-0.12738,0.1617,0.0025736,-0.066504,-0.012968,-0.024207,-0.095875,0.054075,0.0070905,-0.054681,-0.00067477,0.0703,-0.07905,-0.037476,0.048055,0.028332,0.045202,0.036863,-0.0055301,-0.0039553,0.056579,-0.046365
MJ97.0079-v_Ant_d.tif,Ant,numata,bicoloratus,m,MJ97.0079,v,d,1.6882,5.5713,-0.80929,-1.1324,-1.8154,-1.0927,2.2492,0.11255,-0.24464,-0.24093,0.027637,-0.38356,0.086116,-0.22333,0.49865,-0.14987,-0.10282,0.18254,-0.0052089,0.048752,-0.4146,-0.28423,-0.42587,0.074912,0.024133,-0.012632,0.034237,-0.05953,0.22747,0.26122,0.065216,-0.11101,0.079524,-0.19644,0.0017735,0.0077791,-0.03048,-0.34028,-0.12825,-0.17952,-0.096921,0.1967,0.078267,0.037009,0.065634,-0.15806,0.041323,-0.057398,0.11935,0.048502,0.0036616,0.065008,-0.099966,-0.075498,0.030973,-0.0097279,0.065256,-0.049336,0.070781,-0.15332,0.01387,-0.041156,-0.0078422,0.0060038,0.079057,0.056857,0.030515,0.043069,0.030213,0.027477,-0.0042462,0.028516,0.029536,-0.0077168,0.01506,0.0228,-0.0066755,0.027345,0.0068426,-0.014059
MJ97.0080-v_Ant_g.tif,Ant,menophilus,sspn,m,MJ97.0080,v,g,-2.4953,-5.0467,-1.9972,0.68692,2.3709,0.019327,1.4719,1.792,-0.98979,0.28747,-0.87069,0.3993,0.20109,0.21723,0.2281,0.4499,0.14371,0.69782,0.18283,-0.68327,-0.11421,-0.30355,0.42033,-0.0093646,0.5546,-0.071246,-0.19149,-0.082528,0.17074,0.071865,-0.066342,0.14695,-0.24155,-0.08256,-0.056199,-0.0035755,0.036023,-0.062876,-0.10206,0.072098,-0.080271,0.077283,0.20979,0.00056568,0.088962,0.036147,-0.14902,-0.0077885,-0.11164,-0.16312,0.013823,0.063982,0.14385,-0.16031,0.080938,0.236,0.025551,0.0058337,-0.053155,-0.10466,-0.065841,0.0060711,0.069227,0.015165,0.039581,-0.078399,-0.06536,0.057774,-0.0661,-0.049265,0.0395,0.050887,-0.080123,0.061379,0.018102,0.032704,0.042263,0.017885,-0.0046296,0.0013076
MJ97.0081-v_Ant_g.tif,Ant,menophilus,sspn,f,MJ97.0081,v,g,2.0136,-1.8356,1.2766,1.8037,2.2698,-1.3145,-0.11076,0.7105,-0.61308,0.70904,-0.47379,-0.59462,-1.245,0.16337,0.57517,-0.35744,-0.54609,0.4288,-0.3202,-0.096203,-0.19637,-0.0087288,0.11063,-0.1996,0.2152,-0.082161,0.041326,-0.11489,-0.054887,-0.10419,0.25574,0.174,0.2783,0.21654,0.14405,0.12545,-0.078625,0.32377,0.074437,0.061573,0.029575,-0.11354,-0.079486,0.048442,-0.17734,-0.30074,-0.054526,-0.27204,-0.056796,-0.079032,-0.11189,-0.064086,-0.05656,0.061696,-0.12666,0.0058859,-0.16382,-0.15564,-0.031017,-0.080436,0.16473,-0.0029159,0.021135,-0.17907,-0.041223,0.072323,0.035482,0.0091031,-0.064573,0.0153,-0.070485,0.0010971,0.019101,0.024993,-0.036753,-0.029249,-0.028324,0.030532,-0.015195,0.017123
MJ97.0082-v_Ant_g.tif,Ant,menophilus,sspn,m,MJ97.0082,v,g,-0.68563,-9.0008,-1.4343,-2.1535,-0.95172,-0.033514,0.48228,1.4962,-0.088865,-0.84539,-1.3697,-0.53398,-0.17386,-0.055564,-0.080828,-0.040036,0.65169,0.37375,0.21535,-0.24211,0.46364,-0.081233,0.57118,-0.49397,-0.0505,-0.51577,-0.51692,0.25726,-0.017105,-0.30207,-0.067945,0.32059,-0.036309,0.07344,0.065168,0.026324,0.13307,0.28584,0.068595,0.28259,-0.0053163,0.042831,-0.087744,-0.11168,-0.033582,-0.23404,-0.10451,0.09819,0.19138,-0.15502,0.10872,0.20987,0.033688,-0.085595,-0.020509,-0.15457,-0.090532,0.052132,-0.17016,-0.12384,-0.17744,0.08624,-0.06139,-0.049866,0.015033,0.0099185,0.029284,0.085696,-0.063562,0.012534,0.024826,0.014038,-0.061265,0.05833,-0.017986,-0.017378,0.032532,0.020617,-0.0020465,0.033387
MJ97.0084-v_Ant_g.tif,Ant,numata,bicoloratus,m,MJ97.0084,v,g,-4.3183,3.1272,1.274,2.7457,-0.18973,1.6524,1.6616,-1.0911,0.49264,0.063808,-1.1045,-0.53122,0.40889,-0.21898,-0.14665,0.63381,0.056091,-0.32217,-0.34663,-0.53097,-0.12747,0.18589,-0.23296,-0.32812,0.13689,0.15492,-0.014121,-0.023609,-0.0083388,0.21485,-0.1129,-0.024253,0.06292,-0.021134,0.041163,-0.12385,0.08563,0.027142,-0.11219,-0.11725,0.10839,0.070711,0.015756,0.05276,-0.055033,0.10283,-0.070682,0.13299,0.13951,0.089567,0.13544,0.029614,-0.014997,0.01725,-0.013852,-0.082438,0.083631,0.028089,0.083129,0.014827,0.098817,-0.047652,0.070676,0.054057,0.062065,-0.043285,-0.061746,0.058269,0.046429,-0.046888,0.050801,-0.04484,-0.094222,-0.023048,0.036142,-0.033516,-0.065197,0.061519,0.0059249,-0.027203
MJ97.0085-v_Ant_d.tif,Ant,menophilus,sspn,f,MJ97.0085,v,d,-1.9242,-11.8965,5.1979,2.272,-0.65664,0.32581,-2.0605,-1.0599,1.7542,0.32779,0.30976,0.4336,-0.64283,0.036721,-0.095735,-0.57366,-0.39811,0.23895,0.10453,0.061324,0.091106,0.09162,0.13172,-0.069155,0.32378,-0.48801,0.36977,-0.28738,0.22029,0.071266,-0.56985,0.057267,-0.31785,0.058714,-0.050688,0.026978,-0.26978,-0.14372,0.003032,-0.089176,0.16261,0.00054748,0.028947,-0.005297,-0.057206,0.10682,-0.088172,-0.024542,0.098277,-0.071423,0.062482,-0.027032,0.074217,-0.056196,-0.044667,0.01613,-0.085873,-0.019227,-0.034838,-0.12935,0.10649,0.14116,0.031338,-0.065923,0.1254,-0.00033324,0.030879,-0.14761,-0.089563,-0.014762,0.012601,-0.086716,-0.0032904,0.017027,0.088892,0.079782,-0.0097682,-0.010489,0.02126,-0.022435
MJ97.0086-v_Ant_g.tif,Ant,menophilus,sspn,f,MJ97.0086,v,g,0.033335,-5.528,1.5637,-0.5512,-0.19559,0.02444,-3.0567,-0.69877,-1.212,-0.012577,-0.24851,0.38274,-0.4522,-0.29851,-0.10314,-0.13878,0.0054152,0.53428,-0.55114,1.1206,0.062418,-0.10756,0.3592,-0.24332,0.53224,0.072317,0.11312,0.26012,0.34817,0.21035,0.31086,0.21485,0.11481,-0.26705,0.21256,-0.026561,-0.044485,0.19978,0.33992,-0.16118,0.16453,0.0075836,0.053438,-0.22107,-0.12252,0.031398,0.059146,0.062364,0.20047,-0.031433,0.066811,-0.021936,0.13503,-0.12159,-0.0020085,-0.15445,0.22162,-0.14683,0.066445,0.041612,0.0016793,0.17378,0.10567,0.036176,-0.091275,-0.00059633,0.037861,0.015004,-0.035933,0.0051574,0.022032,0.046478,0.0072201,0.033623,0.029142,0.00027829,0.0057826,0.031696,-0.044807,0.00059092
MJ97.0087-v_Ant_d.tif,Ant,menophilus,sspn,m,MJ97.0087,v,d,7.0445,-3.3519,-2.2805,-3.1763,2.8366,2.8427,-2.1506,3.7752,0.18431,0.080141,1.1473,1.556,0.6699,-0.45557,-0.51114,-0.61749,-0.32876,-0.26053,-0.24285,0.16968,-0.29982,0.334,-0.41431,-0.15537,-0.33389,0.027017,-0.012984,0.6111,-0.055252,0.10091,0.069327,-0.052315,-0.074655,0.26784,-0.22817,0.34981,-0.090646,0.1734,-0.28029,-0.061841,0.32857,-0.20512,-0.10919,-0.087393,0.14133,0.24071,-0.14979,-0.16695,0.28812,-0.011091,-0.30153,-0.070829,-0.010652,0.11308,0.10851,-0.065321,-0.0055414,0.12562,-0.038659,0.017925,-0.049038,-0.059654,-0.020345,-0.058817,0.0051038,-0.048183,-0.080789,-0.010578,0.040714,-0.0090481,-0.034049,0.031588,0.0012896,-0.025651,-0.032986,-0.022013,0.01376,0.017652,-0.0027417,0.029646
